Engine_ID,RUL,Health_State,Flight_cycle_number,Cycle_Percentage,Cycle_Log,Cycle_Squared,Engine_Max_Cycle,HPC_outlet_temperature_R_cummax,LPC_outlet_temperature_R_cummax,Fan_stall_margin_cumsum,HPT_outlet_temperature_R_cumsum,LPC_stall_margin,LPC_outlet_temperature_R_cumsum,HPC_outlet_temperature_R_cumsum,HPT_outlet_temperature_R_rolling_max_10,Fan_stall_margin_rolling_max_5,HPT_outlet_temperature_R_rolling_max_5,Temp_Ratio_HPC_LPC,Fan_stall_margin_rolling_max_10,HPC_outlet_temperature_R_rolling_max_10,LPC_outlet_temperature_R_rolling_max_10,Press_Ratio_Fan,Fan_stall_margin_trend_2nd
126,121,2,181,0.43703736480035116,0.41569926547971014,0.7313057313057313,0.2727272727272727,-1.6112781954887236,-1.6302460202604812,-0.281264243725563,-0.2779593085161109,-2.1811939867013583,-0.3087147254939233,-0.30877696952039396,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.06003749845984563,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,-0.19399306950963524
238,82,1,74,-0.024424771404953263,-0.387057308283842,-0.27824027824027825,-0.8686868686868687,-1.6112781954887236,-1.6302460202604812,-0.6428972534256107,-0.6409698658974367,-0.5282596126048048,-0.5563866266080435,-0.5561372656493173,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.0299980055469646,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.3244961711773975,-0.00030330373594349174
40,1,0,187,1.2101075591517785,0.4450699200940761,0.813001813001813,-0.7272727272727273,-0.21954887218045735,-0.20260492040520747,-0.41602135866184825,-0.4035234750110122,1.178302977739233,-0.20235167488329264,-0.20232943713915313,1.241758241758125,1.3684210526323348,1.2241379310343612,0.7419830496436869,1.400000000003638,-0.39145907473311176,-0.29906542056075563,-0.6632018356232552,0.0003639644831321901
192,13,0,177,1.2906872699112832,0.395575864034971,0.6783216783216783,-0.898989898989899,-1.6112781954887236,-1.6302460202604812,-0.5923740855236939,-0.5932431503970832,-0.5451720150332536,-0.5142174373507984,-0.513966981038149,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.8279954985866588,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.22066181958919673,0.0009705719550219321
35,92,1,129,0.3610255519826196,0.1110183395540571,0.13486513486513488,-0.45454545454545453,1.9819548872180444,1.8813314037626714,-0.09962813999822911,-0.08758605271959553,0.371422376409366,-0.02004379457529873,-0.020136158938731642,0.5054945054945,1.868421052631138,0.6465517241378854,-0.5076939662311815,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.6160948773947419,1.2232239670612133
58,75,1,103,-0.1151098422599347,-0.09104167143368333,-0.08831908831908832,0.12121212121212122,0.6962406015037611,0.7366136034732352,-0.30532955658381167,-0.3020901668931877,0.287872217403876,-0.23154345019292819,-0.23166984391817466,0.351648351648375,0.5263157894730544,0.3534482758620166,-0.10847185852189317,0.3333333333323228,1.77580071174381,1.7227414330217787,-0.6711635750421578,-0.7224088382708659
237,89,1,120,0.35837666359257364,0.04605310027780269,0.05194805194805195,-0.6060606060606061,-1.6112781954887236,-1.6302460202604812,-0.6036227617612367,-0.5957305225888062,-2.1811939867013583,-0.5063906999479106,-0.5063310972050318,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-1.4549884053150945,-2.033333333334142,-1.774021352313166,-1.7897196261682409,1.7857932712243938,-1.7263138738711417
184,203,2,176,0.12844491783549764,0.3904743530867526,0.6652606652606653,1.02020202020202,0.473684210526314,0.5658465991317077,-0.15201381451347928,-0.1593696890052359,0.370555073720735,-0.25301019816181275,-0.25353576215783413,-0.967032967032875,0.157894736843113,-0.5086206896551639,-0.352401628581974,-0.13333333333353545,1.2491103202847185,1.3551401869158797,-0.799657202886131,2.0000568694504897
91,212,2,33,-0.7307520258659507,-1.1034358384651455,-0.4405594405594406,0.8282828282828283,-0.09774436090225255,-0.1620839363241693,-0.2974903083263244,-0.2970219542333282,-0.4684157270887676,-0.21784715347604014,-0.21764522170368455,0.0,0.31578947368383264,0.11206896551722956,-2.089252807583218,0.5333333333341418,-0.40569395017793897,-0.4174454828660488,0.31985182318303607,-1.9681379425391068
86,212,2,129,-0.010211250533427722,0.1110183395540571,0.13486513486513488,0.43434343434343436,-0.001503759398494878,-0.062228654124450354,-0.17342987227517614,-0.16827847129146306,0.30189361087019956,-0.08626889474242914,-0.08617722670484257,0.637362637362625,0.157894736843113,-0.11206896551722956,0.20623353457626747,0.5999999999993937,0.12455516014235926,0.0031152647975049197,-0.7412711138141718,0.533966227129002
75,202,2,27,-0.6943875094339794,-1.2792471768624365,-0.4538794538794539,-0.23232323232323232,0.4240601503759317,0.4963820549927756,-0.3247766207805409,-0.3182155371478853,0.08116507661173507,-0.13875918661574585,-0.13876798797709866,-0.5824175824175001,0.47368421052694565,-0.20689655172413118,0.09100322659132182,0.2666666666670709,1.1316725978647728,1.2056074766355018,-0.7014624167196523,0.20997717639387037
106,72,1,194,0.7047882974904619,0.4781734005762661,0.9116809116809117,-0.030303030303030304,-1.6112781954887236,-1.6302460202604812,-0.40659551019084267,-0.4080964453107698,0.5419919051749094,-0.4424792568253129,-0.4426952385244277,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,-0.7864088289950589,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.4739999447101421,0.080860776002608
30,65,1,153,0.2236248885226182,0.2644291526586785,0.3852813852813853,0.2727272727272727,-0.04661654135339251,-0.07380607814761118,-0.38382206676316605,-0.3727891526577599,0.6076178086152101,-0.2306784209265984,-0.23074339301116453,-0.2637362637361251,-0.36842105262994135,-0.258620689655115,0.4164569843450655,-0.5333333333341418,0.017793594306033986,-0.021806853582569855,-0.7637187957869126,-0.09626860578855118
1,102,2,47,-0.6145192663587599,-0.7911773302593225,-0.39911939911939914,0.5454545454545454,0.65714285714286,0.5904486251809059,-0.1485910987335664,-0.13902011067620457,-0.027825961260482784,0.08575343209742439,0.08586177226704839,0.857142857142875,0.47368421052694565,0.4310344827585903,0.1148244557188816,0.2666666666670709,1.6832740213523523,1.4080996884734986,-0.49313023525834165,-0.404091567397883
98,126,2,119,-0.0712041975575568,0.03853840322271604,0.0431050431050431,0.3939393939393939,1.341353383458645,1.3125904486251943,-0.08996790950196251,-0.07810041771251741,-2.1811939867013583,0.0323457747122124,0.03246613056879263,-0.32967032967025006,0.157894736843113,-0.008620689655163966,1.0550205477440406,-0.13333333333353545,0.430604982206427,0.376947040498414,1.7857932712243938,-0.6892577399322112
168,59,1,158,0.6986271758391207,0.29336183106221864,0.44281644281644283,-0.5151515151515151,-1.6112781954887236,-1.6302460202604812,-0.594617693619046,-0.5976661529399087,0.27269442035270236,-0.521490200531756,-0.5214037408075424,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.5461457173676507,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.47532690127996025,1.2231329759404324
167,109,2,123,0.23134447901068642,0.06823010581003505,0.07892107892107893,-0.32323232323232326,-0.302255639097744,-0.4428364688856671,-0.39327504449221373,-0.391678812311167,-0.6230847065626027,-0.36158223332584494,-0.36169576148710036,0.25274725274725,-2.1315789473688618,-2.1120689655172296,-0.09253117745153777,-0.06666666666828355,-0.5871886120996475,-0.8161993769470327,0.2418931247062726,-0.6298102076872337
76,30,1,214,1.073962333558715,0.5665865772812057,1.2136012136012135,-0.29292929292929293,-0.09924812030074744,-0.11722141823443548,-0.4132154182586456,-0.40821851208966814,0.19015611448395292,-0.2485685296230556,-0.24812901981703642,0.604395604395625,0.21052631578922174,0.2931034482758688,0.1552426380741363,0.7333333333359607,-0.10676156583628482,-0.11526479750778827,-0.4310950156193856,0.290746961275696
56,196,2,151,0.06408882416659857,0.2525921762837139,0.3627853627853628,0.696969696969697,-0.18045112781955633,-0.1751085383502067,-0.03597275022899534,-0.023393575032530742,-2.1811939867013583,0.1360228897013625,0.13619719151228432,0.32967032967037496,0.157894736843113,0.16379310344831136,-0.7696198914986196,0.13333333333353545,-0.40569395017793897,-0.3987538940809839,1.7857932712243938,-1.4194008234696445
134,234,2,13,-0.8210502307101939,-1.906902899356735,-0.4745994745994746,-0.2727272727272727,-0.06165413533834129,0.02315484804632165,-0.21288854760979453,-0.21472941457121597,-0.5415582538305939,-0.15663250821456867,-0.1568526450487801,-0.6153846153845001,-2.1315789473688618,-2.1120689655172296,1.9107471924167818,-0.8000000000012126,-0.2064056939501965,0.18691588785047225,0.22066181958919673,1.1443043349686464
24,173,2,13,-0.8800880533082136,-1.906902899356735,-0.4745994745994746,2.01010101010101,-0.09172932330827305,0.043415340086840754,-0.23656869882495693,-0.228571787298289,0.3202515177797043,-0.019194564930271836,-0.019058792951846513,-0.5604395604395,0.0,-0.2758620689654429,0.17438679369285573,-0.3333333333353544,-0.08896797153025084,-0.04361370716510429,-0.52530893207641,0.5813726010570133
78,87,1,144,0.3754376277951273,0.2099000235836806,0.2863802863802864,-0.2222222222222222,0.4857142857142901,0.4616497829233096,-0.12512299865779375,-0.11553097479390764,0.39483954900259965,0.019557956220236886,0.019759919260432274,-0.032967032967000015,-0.5789473684215565,0.22413793103445911,0.49455740231684003,-0.4666666666688899,0.2064056939501965,0.08411214953270366,-0.7606225637906716,-0.09711785624919433
93,27,1,169,1.189751264181863,0.35393561751119196,0.5759055759055759,-0.898989898989899,-0.001503759398494878,-0.002894356005786093,-0.11539300721227626,-0.10584863789169048,-0.5148164209309063,0.04715594473094972,0.04710279727388673,0.72527472527475,0.47368421052694565,0.8189655172413607,0.08828220424188796,0.4000000000006063,0.12455516014235926,0.13084112149531288,0.18726674591546144,-0.38774349603051295
25,45,1,105,0.1430659131023033,-0.07379322995999041,-0.07292707292707293,-0.5050505050505051,0.024060150375935146,-0.05643994211287817,-0.20138445033055002,-0.19106380500285464,0.11976004625614237,-0.007045643624729405,-0.006525505172509594,0.18681318681324996,0.21052631578922174,0.39655172413793444,0.6053636943098921,0.19999999999878734,0.11387900355873888,0.015576323987524598,-0.44624443645813083,-0.01562014240110155
84,37,1,189,0.6871172356508993,0.45465218727145434,0.8408258408258408,-0.0707070707070707,1.6300751879699351,1.6845151953690363,0.14068707245177486,0.14691259983754662,0.6571986123157062,0.30763837629266816,0.30795532075218585,0.582417582417625,0.42105263157844347,-0.08620689655173766,-0.18915518616111437,0.2666666666670709,1.8683274021352676,1.862928348909642,-0.8313935808475926,0.743761421281305
111,296,2,1,-0.9349772314238823,-2.1198157098983583,-0.4808154808154808,0.30303030303030304,-0.13984962406016044,-0.1461649782923293,-0.348191938762436,-0.35479092925253625,-0.75231280716971,-0.34854754575101277,-0.3485347088963392,0.28571428571437496,0.0,0.025862068965491897,-0.0680740019321061,0.6666666666676773,-0.20284697508898972,-0.1775700934579575,0.09039891631880081,-0.729415154571166
32,205,2,14,-0.8203932327322626,-1.844428764260179,-0.4736004736004736,-0.10101010101010101,-0.06165413533834129,-0.08393632416786251,-0.20869938415200084,-0.19564375054712074,0.2995808037004863,-0.01716925097451569,-0.017165018303693526,0.142857142857125,0.21052631578922174,0.060344827586245764,0.18036088864436603,0.0666666666652519,-0.017793594306033986,-0.04361370716510429,-0.7292179249716635,1.6275278470742567
56,17,0,146,0.030757344662666955,0.22230454356746404,0.30784030784030786,0.696969696969697,-0.18045112781955633,-0.1751085383502067,0.004844048982705989,0.015033046964670069,-0.5755276091356009,0.14962735111942785,0.1498979751178762,0.32967032967037496,0.157894736843113,0.16379310344831136,1.9107471924167818,0.13333333333353545,-0.40569395017793897,-0.3987538940809839,0.4245708124844502,-0.5334809411514931
185,49,1,210,0.882279375133537,0.5495810859851261,1.150849150849151,-0.09090909090909091,-1.6112781954887236,-1.6302460202604812,-0.3583275772091531,-0.36514009952976384,-0.33730847065626257,-0.40497095585240184,-0.4050377340100757,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.34443897275128516,-2.033333333334142,-1.774021352313166,-1.7897196261682409,0.1941226881928504,-0.8996292111828088
208,91,1,199,0.605940220590095,0.5010990756825459,0.9843859843859843,0.21212121212121213,0.010526315789464146,-0.13169319826338238,-0.225036918629343,-0.23832317912114007,-0.3597137901127557,-0.29102112458742,-0.29076043383893374,-0.28571428571425,-2.1315789473688618,-2.1120689655172296,-0.2818643100491748,-0.5333333333341418,-0.2099644128114033,-0.1464174454828729,0.2863461697951516,0.033454402074596795
146,208,2,95,-0.24234077750387,-0.1635216077650244,-0.14692714692714692,0.37373737373737376,-0.06616541353384302,-0.1953690303907258,-0.5613158834377585,-0.5544691612233602,-0.8166377565770511,-0.47118124387456084,-0.47120142027858497,-0.6373626373625001,-2.1315789473688618,-2.1120689655172296,-0.10792573299262848,-0.8666666666694962,-0.028469750889694834,-0.2834890965731956,0.11151964172172553,1.2065119312107138
60,3,0,215,1.2701046973143855,0.5707885142793937,1.2294742294742296,-0.494949494949495,0.7187969924812013,0.781476121562969,-0.32907097932053836,-0.31638453546441003,1.1874096559699505,-0.11368123770283375,-0.11359975434378661,0.5384615384615,0.157894736843113,0.6724137931033773,-0.9258837700960051,0.0666666666652519,1.8291814946619525,1.8193146417445376,-0.42434965305614786,-1.4484573213730572
8,93,1,174,0.5933610998942469,0.3801842901016417,0.6393606393606394,-0.13131313131313133,-0.15639097744360408,-0.1490593342981154,-0.2844197270861233,-0.2802374233725795,0.3096993350679441,-0.11311245133593206,-0.11283260268775565,0.307692307692375,0.157894736843113,0.4310344827585903,-0.2463074609718144,0.13333333333353545,-0.34875444839858977,-0.18380062305296732,-0.6615431399109835,0.2089459436916625
24,1,0,146,-0.24134221705114928,0.22230454356746404,0.30784030784030786,2.01010101010101,-0.09172932330827305,0.043415340086840754,-0.1924914057232676,-0.18366237305490946,0.09504191962994907,0.0352410553159554,0.035390110241369746,1.0,1.2105263157892217,1.0344827586206558,0.2766620887751156,1.200000000001819,-0.08896797153025084,-0.04361370716510429,-0.5790506731540098,0.21049279274497498
26,131,2,112,-0.08004109065385068,-0.015886649557904215,-0.016724016724016723,0.24242424242424243,-0.009022556390986364,-0.004341534008679139,-0.014389856757978853,-0.00042828001282045885,0.27804278693263723,0.2565740002419317,0.25676052396877314,0.43956043956049995,0.2631578947377239,0.5431034482758198,-0.0072625182182082535,0.19999999999878734,0.10676156583628482,0.12772585669780795,-0.7362950266773568,-0.21064444461294743
245,93,1,160,0.4753886998230503,0.30468092592565305,0.46634846634846633,-0.1414141414141414,-0.09624060150375767,-0.049204052098396484,-0.5968376789590963,-0.5920873523820286,-2.1811939867013583,-0.47696588022405834,-0.4768848402658201,-0.6263736263735,-0.36842105262994135,-0.24137931034478705,-1.8545322710168866,-0.8000000000012126,-0.09964412811387123,0.031152647975084612,1.7857932712243938,-1.4329888308399246
64,66,1,129,0.07905253092261896,0.1110183395540571,0.13486513486513488,0.16161616161616163,-0.07669172932330716,-0.054992764109985125,-0.06482646940804729,-0.04753629132527205,0.7173315987279625,0.20773342088956806,0.20767958632499772,0.956043956043875,0.21052631578922174,0.8965517241378365,0.38715401674371835,0.8666666666694962,-0.05338078291814241,0.018691588785029516,-0.7166118375583994,1.4330494915871133
23,43,1,125,0.16522076555035314,0.08271866767627963,0.09727309727309727,-0.1414141414141414,-0.0676691729323379,-0.13024602026048934,-0.24839539435629293,-0.24176615981052443,0.1470800809482549,-0.10254546711333512,-0.10263430656092834,0.340659340659375,0.47368421052694565,0.5172413793103279,-0.48728062529056193,0.2666666666670709,-0.03202846975090163,-0.16822429906544273,-0.733309374395267,0.5343908523593243
240,37,1,229,1.0019834284285598,0.6276557224942985,1.4594664594664595,-0.030303030303030304,-1.6112781954887236,-1.6302460202604812,-0.508940359325177,-0.513126189497165,0.09981208441745891,-0.4494301027222254,-0.44956921080845413,-2.0494505494505,-2.1315789473688618,-2.1120689655172296,0.1815037446492402,-2.033333333334142,-1.774021352313166,-1.7897196261682409,-0.42213805877311833,-0.5337235841402472
48,63,1,111,-0.17029066348534697,-0.023935731873839967,-0.024975024975024976,0.5555555555555556,0.01203007518797612,-0.023154848046305194,-0.07563037345592181,-0.05947023715482568,0.47925701069673377,0.151625015737904,0.15182843051460995,0.5054945054945,0.47368421052694565,0.6465517241378854,-0.1548743385198974,0.2666666666670709,0.01067615658362039,-0.24922118380064148,-0.6855389378818448,-0.0007885897134544579
35,210,2,21,-0.7303164647162466,-1.4976232292433118,-0.4645354645354645,-0.45454545454545453,1.9819548872180444,1.8813314037626714,-0.05555730624369248,-0.04281056317077875,0.3893466319745552,0.03474139229225346,0.0346114303500705,0.5054945054945,1.868421052631138,0.6465517241378854,-0.1123631704327361,1.9666666666658583,2.225978647686834,2.2102803738317593,-0.7900367677549546,0.20943122966917208
133,354,2,135,-0.31703797280014184,0.15187560652345153,0.19347319347319347,2.0454545454545454,0.12330827067668258,0.20549927641101004,-0.27769905320273564,-0.2804034341918813,0.046039317721877984,-0.31982284674614203,-0.3199876543080491,-0.02197802197800001,0.0,0.23275862068962308,0.1225328863956307,-0.3333333333353544,0.4199288256227662,0.5794392523364463,-0.5527327011859678,-0.419863361666957
